0.0004125	-61.3952	0	-71.475	0.472464	0.058803	0.264178	2.6767	-33.2693	17.0541	33.2693	-13.5384	-0.0451282	0.0498284	5.37151e-05
0.000415	-61.3777	0	-71.5083	0.472356	0.058294	0.26434	2.61001	-33.0364	17.088	33.0364	-13.3384	-0.0444614	0.0497826	5.23642e-05
0.0004175	-61.3602	0	-71.5412	0.472247	0.0577901	0.264502	2.54507	-32.8069	17.1213	32.8069	-13.1405	-0.0438016	0.0497369	5.10492e-05
0.00042	-61.3428	0	-71.5735	0.472139	0.0572913	0.264664	2.48183	-32.5807	17.1542	32.5807	-12.9447	-0.0431489	0.0496911	4.97693e-05
0.0004225	-61.3255	0	-71.6054	0.47203	0.0567977	0.264826	2.42025	-32.3577	17.1865	32.3577	-12.7509	-0.0425031	0.0496453	4.85236e-05
0.000425	-61.3081	0	-71.6368	0.471921	0.0563091	0.264989	2.36029	-32.138	17.2184	32.138	-12.5593	-0.0418643	0.0495995	4.73111e-05
0.0004275	-61.2909	0	-71.6677	0.471812	0.0558256	0.265152	2.30191	-31.9214	17.2498	31.9214	-12.3697	-0.0412324	0.0495537	4.61312e-05
0.00043	-61.2736	0	-71.6982	0.471703	0.0553471	0.265315	2.24507	-31.7081	17.2807	31.7081	-12.1823	-0.0406076	0.0495079	4.49828e-05
0.0004325	-61.2564	0	-71.7282	0.471594	0.0548736	0.265479	2.18973	-31.4978	17.3112	31.4978	-11.9969	-0.0399896	0.049462	4.38653e-05
0.000435	-61.2393	0	-71.7577	0.471484	0.0544052	0.265643	2.13586	-31.2906	17.3412	31.2906	-11.8136	-0.0393786	0.0494161	4.27778e-05
